# Logfile created on 2026-09-09 20:57:40 +0200 by logger.rb/v1.5.3
2026-09-09 20:57:40 +0200: Memory Usage (456664K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/baseline/reference_AION_nand2_o21ai_0.gds
2026-09-09 20:57:40 +0200: Memory Usage (456664K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : Loading database to memory is complete.
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/baseline/drc/reference_AION_nand2_o21ai_0.klayout.drc/reference_AION_nand2_o21ai_0_reference_AION_nand2_o21ai_0_sealring.lyrdb
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : Evaluate switches.
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : tables selected: sealring
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:57:40 +0200: Memory Usage (457592K) : deep mode is enabled.
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : activ_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : activ_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : activ_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : activ_iopc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : activ_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : biwind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : biwind_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458736K) : pemwind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458928K) : gatpoly_drw has 5 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458928K) : gatpoly_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458928K) : gatpoly_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (458928K) : gatpoly_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : gatpoly_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : gatpoly_iopc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : gatpoly_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : cont_drw has 51 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : cont_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : nsd_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459088K) : nsd_block has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459280K) : metal1_drw has 11 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459280K) : metal1_pin has 7 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459440K) : metal1_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459440K) : metal1_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459440K) : metal1_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459600K) : metal1_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459792K) : metal1_text has 7 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459952K) : metal1_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459952K) : metal1_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459952K) : metal1_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (459952K) : metal1_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460112K) : metal1_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460112K) : passiv_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460272K) : passiv_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460272K) : passiv_sbump has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460272K) : passiv_pillar has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : passiv_pdl has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_drw has 1 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460432K) : metal2_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460592K) : metal2_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460592K) : metal2_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460592K) : metal2_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460592K) : metal2_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460592K) : baspoly_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460752K) : baspoly_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460752K) : psd_drw has 2 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460752K) : nldb_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460912K) : digibnd_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460912K) : via1_drw has 2 polygons
2026-09-09 20:57:40 +0200: Memory Usage (460912K) : backmetal1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461072K) : backmetal1_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461072K) : backmetal1_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461072K) : backmetal1_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461232K) : backmetal1_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461232K) : backmetal1_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461232K) : backmetal1_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461392K) : backmetal1_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461392K) : backmetal1_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461552K) : backmetal1_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461552K) : backmetal1_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461712K) : backmetal1_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461712K) : backpassiv_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461872K) : res_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461872K) : sram_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (461872K) : trans_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462032K) : ind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462032K) : ind_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462032K) : ind_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462192K) : salblock_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462192K) : via2_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462192K) : metal3_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462352K) : metal3_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462352K) : metal3_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462352K) : metal3_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462512K) : metal3_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462512K) : metal3_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462512K) : metal3_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462672K) : metal3_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462672K) : metal3_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462832K) : metal3_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462832K) : metal3_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462832K) : metal3_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462992K) : nwell_drw has 1 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462992K) : nwell_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462992K) : nbulay_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (462992K) : nbulay_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463152K) : nbulay_block has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463152K) : emwind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463152K) : emwind_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463152K) : deepco_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463312K) : deepco_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463312K) : mim_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463312K) : edgeseal_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463312K) : edgeseal_bound has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463472K) : substrate_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463472K) : substrate_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463472K) : dfpad_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463472K) : dfpad_pillar has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463632K) : dfpad_sbump has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463632K) : thickgateox_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463632K) : pldb_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463632K) : pwell_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463792K) : pwell_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463792K) : pwell_block has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463792K) : ic_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463952K) : via3_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (463952K) : metal4_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464112K) : metal4_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464112K) : metal4_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464112K) : metal4_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464272K) : metal4_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464272K) : metal4_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464272K) : metal4_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464432K) : metal4_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464432K) : metal4_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464432K) : metal4_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464592K) : metal4_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464592K) : metal4_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464592K) : heattrans_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464752K) : heatres_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464752K) : pempoly_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464752K) : fbe_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464912K) : empoly_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464912K) : ldmos_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (464912K) : pbiwind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465072K) : digisub_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465072K) : nodrc_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465072K) : text_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465072K) : via4_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465232K) : metal5_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465232K) : metal5_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465232K) : metal5_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465232K) : metal5_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465392K) : metal5_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465392K) : metal5_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465392K) : metal5_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465392K) : metal5_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465552K) : metal5_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465552K) : metal5_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465712K) : metal5_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465712K) : metal5_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465712K) : radhard_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465872K) : memcap_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465872K) : varicap_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (465872K) : flash_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466032K) : intbondvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466032K) : intbondmet_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466032K) : devbondvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466192K) : devbondmet_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466192K) : devtrench_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466192K) : redist_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466352K) : graphbot_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466352K) : graphtop_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466352K) : antvia1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466512K) : antmetal2_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466512K) : graphcont_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466512K) : siwg_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466672K) : siwg_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466672K) : siwg_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466672K) : sigrating_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466832K) : singrating_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466832K) : graphpas_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466832K) : emwind3_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466992K) : emwihv3_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466992K) : redbulay_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466992K) : smos_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466992K) : graphpad_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (466992K) : polimide_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467152K) : polimide_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467152K) : recog_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467152K) : recog_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467152K) : recog_esd has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467312K) : recog_diode has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467312K) : recog_tsv has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467312K) : recog_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467472K) : recog_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467472K) : recog_pillar has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467472K) : recog_sbump has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467632K) : recog_otp has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467632K) : recog_pdiode has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467632K) : recog_mom has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467792K) : recog_pcm has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467792K) : colopen_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467792K) : graphmetal1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467952K) : graphmetal1_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467952K) : graphmetal1_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (467952K) : graphmetal1_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468112K) : graphmetal1_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468112K) : graphmet1l_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468112K) : graphmet1l_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468272K) : graphmet1l_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468272K) : graphmet1l_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468272K) : graphmet1l_opc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468432K) : extblock_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468432K) : nldd_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468432K) : pldd_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468592K) : next_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468592K) : pext_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468592K) : nexthv_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468752K) : pexthv_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468752K) : graphgate_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468752K) : sinwg_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468912K) : sinwg_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468912K) : sinwg_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (468912K) : mempad_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topvia1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469072K) : topmetal1_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469232K) : topmetal1_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469232K) : topmetal1_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469232K) : inldpwl_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469392K) : polyres_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469392K) : polyres_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469392K) : vmim_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469552K) : nbulaycut_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469552K) : antmetal1_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469552K) : topvia2_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469712K) : topmetal2_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469712K) : topmetal2_pin has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469872K) : topmetal2_mask has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469872K) : topmetal2_filler has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (469872K) : topmetal2_nofill has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470032K) : topmetal2_slit has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470032K) : topmetal2_text has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470032K) : topmetal2_noqrc has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470192K) : topmetal2_res has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470192K) : topmetal2_iprobe has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470192K) : topmetal2_diffprb has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470352K) : snsring_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470352K) : sensor_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470352K) : snsarms_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470512K) : snscmosvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470512K) : colwind_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470512K) : flm_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470512K) : hafniumox_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470672K) : memvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470672K) : thinfilmres_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470672K) : rfmem_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470832K) : norcx_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470832K) : norcx_m2m3 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470832K) : norcx_m2m4 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470992K) : norcx_m2m5 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (470992K) : norcx_m2tm1 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471152K) : norcx_m2tm2 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471152K) : norcx_m3m4 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471152K) : norcx_m3m5 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471312K) : norcx_m3tm1 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471312K) : norcx_m3tm2 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471312K) : norcx_m4m5 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471472K) : norcx_m4tm1 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471472K) : norcx_m4tm2 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471472K) : norcx_m5tm1 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471632K) : norcx_m5tm2 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471632K) : norcx_tm1tm2 has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471632K) : norcx_m1sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471792K) : norcx_m2sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471792K) : norcx_m3sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471792K) : norcx_m4sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471952K) : norcx_m5sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471952K) : norcx_tm1sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (471952K) : norcx_tm2sub has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472112K) : snsbotvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472112K) : snstopvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472112K) : deepvia_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472272K) : fgetch_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472272K) : ctrgat_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472272K) : fgimp_drw has 0 polygons
2026-09-09 20:57:40 +0200: Memory Usage (472432K) : emwihv_drw has 0 polygons
